DATE_ONLY,Lot,DATE_LOT,anomaly_window_count,max_combined_score,lot_status,severity_index,severity_bucket,assigned_image_seq,assigned_error_id,assigned_image_name,yolo_link_status,zip_internal_path,assigned_image_exists_extracted,local_image_path
2021-09-13,19,2021-09-13_19,7,14.42708775837699,이상,28.43,Critical,54,54,KEMP_IMG_DATA_Error_54.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_54.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_54.png
2021-09-24,13,2021-09-24_13,7,13.11950693042368,이상,27.12,Critical,168,178,KEMP_IMG_DATA_Error_178.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_178.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_178.png
2021-10-26,14,2021-10-26_14,7,12.500897101734232,이상,26.5,Critical,207,242,KEMP_IMG_DATA_Error_242.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_242.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_242.png
2021-10-13,20,2021-10-13_20,7,12.2274011771786,이상,26.23,Critical,63,63,KEMP_IMG_DATA_Error_63.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_63.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_63.png
2021-09-07,22,2021-09-07_22,7,12.157609531186216,이상,26.16,Critical,83,83,KEMP_IMG_DATA_Error_83.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_83.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_83.png
2021-09-09,6,2021-09-09_6,7,12.119986525109503,이상,26.12,Critical,72,72,KEMP_IMG_DATA_Error_72.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_72.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_72.png
2021-09-17,10,2021-09-17_10,7,11.74476153415125,이상,25.74,Critical,12,12,KEMP_IMG_DATA_Error_12.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_12.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_12.png
2021-10-22,15,2021-10-22_15,7,11.335509495433495,이상,25.34,Critical,198,233,KEMP_IMG_DATA_Error_233.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_233.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_233.png
2021-10-18,2,2021-10-18_2,7,11.253913806754763,이상,25.25,Critical,3,3,KEMP_IMG_DATA_Error_3.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_3.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_3.png
2021-09-30,22,2021-09-30_22,7,11.22468417289335,이상,25.22,Critical,234,269,KEMP_IMG_DATA_Error_269.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_269.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_269.png
2021-10-18,4,2021-10-18_4,7,10.547524492093402,이상,24.55,Critical,57,57,KEMP_IMG_DATA_Error_57.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_57.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_57.png
2021-10-22,10,2021-10-22_10,7,10.369183981159598,이상,24.37,Critical,34,34,KEMP_IMG_DATA_Error_34.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_34.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_34.png
2021-10-25,22,2021-10-25_22,7,10.3083907202365,이상,24.31,Critical,190,225,KEMP_IMG_DATA_Error_225.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_225.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_225.png
2021-10-22,17,2021-10-22_17,7,10.223820489327071,이상,24.22,Critical,13,13,KEMP_IMG_DATA_Error_13.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_13.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_13.png
2021-10-06,22,2021-10-06_22,7,10.152012542042693,이상,24.15,Critical,56,56,KEMP_IMG_DATA_Error_56.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_56.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_56.png
2021-09-10,20,2021-09-10_20,7,9.50750127978238,이상,23.51,Critical,15,15,KEMP_IMG_DATA_Error_15.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_15.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_15.png
2021-10-19,22,2021-10-19_22,7,9.336050621203771,이상,23.34,Critical,138,146,KEMP_IMG_DATA_Error_146.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_146.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_146.png
2021-09-06,3,2021-09-06_3,7,8.090550243504666,이상,22.09,Critical,154,163,KEMP_IMG_DATA_Error_163.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_163.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_163.png
2021-10-27,22,2021-10-27_22,7,8.009622953140607,이상,22.01,Critical,181,216,KEMP_IMG_DATA_Error_216.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_216.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_216.png
2021-09-24,5,2021-09-24_5,7,7.356070331563373,이상,21.36,Critical,99,99,KEMP_IMG_DATA_Error_99.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_99.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_99.png
2021-10-05,13,2021-10-05_13,7,7.223106089878815,이상,21.22,Critical,212,247,KEMP_IMG_DATA_Error_247.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_247.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_247.png
2021-09-07,2,2021-09-07_2,7,7.07890379279586,이상,21.08,Critical,120,124,KEMP_IMG_DATA_Error_124.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_124.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_124.png
2021-10-01,13,2021-10-01_13,6,32.43001838466742,이상,44.43,Critical,189,224,KEMP_IMG_DATA_Error_224.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_224.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_224.png
2021-10-26,7,2021-10-26_7,6,28.193415679845053,이상,40.19,Critical,136,144,KEMP_IMG_DATA_Error_144.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_144.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_144.png
2021-09-13,16,2021-09-13_16,6,24.8399946858012,이상,36.84,Critical,54,54,KEMP_IMG_DATA_Error_54.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_54.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_54.png
2021-09-13,20,2021-09-13_20,6,21.66171061283189,이상,33.66,Critical,147,155,KEMP_IMG_DATA_Error_155.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_155.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_155.png
2021-10-06,19,2021-10-06_19,6,21.13005254997554,이상,33.13,Critical,61,61,KEMP_IMG_DATA_Error_61.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_61.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_61.png
2021-09-09,7,2021-09-09_7,6,19.30753906781338,이상,31.31,Critical,164,174,KEMP_IMG_DATA_Error_174.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_174.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_174.png
2021-10-12,7,2021-10-12_7,6,16.612728746722787,이상,28.61,Critical,158,168,KEMP_IMG_DATA_Error_168.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_168.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_168.png
2021-10-01,1,2021-10-01_1,6,16.063204030757745,이상,28.06,Critical,126,134,KEMP_IMG_DATA_Error_134.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_134.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_134.png
2021-10-07,12,2021-10-07_12,6,12.797842556764142,이상,24.8,Critical,4,4,KEMP_IMG_DATA_Error_4.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_4.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_4.png
2021-09-24,8,2021-09-24_8,6,12.787573789285457,이상,24.79,Critical,235,270,KEMP_IMG_DATA_Error_270.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_270.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_270.png
2021-10-21,18,2021-10-21_18,6,12.25853873502461,이상,24.26,Critical,47,47,KEMP_IMG_DATA_Error_47.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_47.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_47.png
2021-09-13,2,2021-09-13_2,6,11.94635291171762,이상,23.95,Critical,199,234,KEMP_IMG_DATA_Error_234.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_234.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_234.png
2021-10-13,1,2021-10-13_1,6,11.633515825361007,이상,23.63,Critical,165,175,KEMP_IMG_DATA_Error_175.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_175.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_175.png
2021-10-12,10,2021-10-12_10,6,11.164223217332962,이상,23.16,Critical,197,232,KEMP_IMG_DATA_Error_232.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_232.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_232.png
2021-10-20,20,2021-10-20_20,6,10.96459337899967,이상,22.96,Critical,89,89,KEMP_IMG_DATA_Error_89.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_89.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_89.png
2021-10-26,20,2021-10-26_20,6,10.343992183117276,이상,22.34,Critical,124,132,KEMP_IMG_DATA_Error_132.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_132.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_132.png
2021-09-16,3,2021-09-16_3,6,10.090427047961684,이상,22.09,Critical,233,268,KEMP_IMG_DATA_Error_268.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_268.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_268.png
2021-10-18,16,2021-10-18_16,6,10.065093477598944,이상,22.07,Critical,178,213,KEMP_IMG_DATA_Error_213.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_213.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_213.png
2021-10-08,7,2021-10-08_7,6,9.454422852965708,이상,21.45,Critical,59,59,KEMP_IMG_DATA_Error_59.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_59.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_59.png
2021-10-18,11,2021-10-18_11,6,9.205193176387157,이상,21.21,Critical,14,14,KEMP_IMG_DATA_Error_14.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_14.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_14.png
2021-10-06,3,2021-10-06_3,6,9.000773373640932,이상,21.0,Critical,152,161,KEMP_IMG_DATA_Error_161.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_161.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_161.png
2021-10-12,5,2021-10-12_5,6,8.977637551876011,이상,20.98,Critical,20,20,KEMP_IMG_DATA_Error_20.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_20.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_20.png
2021-10-19,3,2021-10-19_3,6,8.833541741580467,이상,20.83,Critical,5,5,KEMP_IMG_DATA_Error_5.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_5.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_5.png
2021-10-15,18,2021-10-15_18,6,8.718563397942193,이상,20.72,Critical,205,240,KEMP_IMG_DATA_Error_240.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_240.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_240.png
2021-09-17,4,2021-09-17_4,6,8.561195575304913,이상,20.56,Critical,20,20,KEMP_IMG_DATA_Error_20.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_20.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_20.png
2021-09-17,20,2021-09-17_20,6,8.53017183909046,이상,20.53,Critical,43,43,KEMP_IMG_DATA_Error_43.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_43.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_43.png
2021-10-13,16,2021-10-13_16,6,8.413447206636475,이상,20.41,Critical,126,134,KEMP_IMG_DATA_Error_134.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_134.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_134.png
2021-09-24,7,2021-09-24_7,6,7.84617000699361,이상,19.85,High,154,163,KEMP_IMG_DATA_Error_163.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_163.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_163.png
2021-09-17,5,2021-09-17_5,6,7.324826906096445,이상,19.32,High,38,38,KEMP_IMG_DATA_Error_38.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_38.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_38.png
2021-10-26,18,2021-10-26_18,6,7.251418791557497,이상,19.25,High,32,32,KEMP_IMG_DATA_Error_32.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_32.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_32.png
2021-10-12,11,2021-10-12_11,6,6.8536514132884605,이상,18.85,High,185,220,KEMP_IMG_DATA_Error_220.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_220.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_220.png
2021-09-17,16,2021-09-17_16,6,6.7190577178884725,이상,18.72,High,137,145,KEMP_IMG_DATA_Error_145.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_145.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_145.png
2021-09-10,13,2021-09-10_13,6,6.35709095196964,이상,18.36,High,228,263,KEMP_IMG_DATA_Error_263.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_263.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_263.png
2021-09-16,16,2021-09-16_16,6,6.011624971321997,이상,18.01,High,123,130,KEMP_IMG_DATA_Error_130.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_130.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_130.png
2021-10-27,3,2021-10-27_3,6,5.958685187913739,이상,17.96,High,33,33,KEMP_IMG_DATA_Error_33.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_33.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_33.png
2021-09-23,8,2021-09-23_8,5,24.563983020751536,이상,34.56,Critical,99,99,KEMP_IMG_DATA_Error_99.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_99.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_99.png
2021-09-23,1,2021-09-23_1,5,24.553097115956568,이상,34.55,Critical,118,122,KEMP_IMG_DATA_Error_122.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_122.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_122.png
2021-09-14,18,2021-09-14_18,5,22.15104845430945,이상,32.15,Critical,86,86,KEMP_IMG_DATA_Error_86.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_86.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_86.png
2021-10-14,7,2021-10-14_7,5,20.273344643333825,이상,30.27,Critical,198,233,KEMP_IMG_DATA_Error_233.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_233.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_233.png
2021-09-07,20,2021-09-07_20,5,19.2684765748828,이상,29.27,Critical,70,70,KEMP_IMG_DATA_Error_70.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/┐└┐░_KEMP_IMG_DATA_Error_70.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_70.png
2021-10-27,15,2021-10-27_15,5,16.163865552910007,이상,26.16,Critical,24,24,KEMP_IMG_DATA_Error_24.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_24.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_24.png
2021-09-23,12,2021-09-23_12,5,16.085771679142635,이상,26.09,Critical,138,146,KEMP_IMG_DATA_Error_146.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_146.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_146.png
2021-09-23,13,2021-09-23_13,5,15.372577826724571,이상,25.37,Critical,162,172,KEMP_IMG_DATA_Error_172.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_172.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_172.png
2021-09-16,1,2021-09-16_1,5,15.305070143854516,이상,25.31,Critical,212,247,KEMP_IMG_DATA_Error_247.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_247.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_247.png
2021-09-13,9,2021-09-13_9,5,15.171566427318416,이상,25.17,Critical,202,237,KEMP_IMG_DATA_Error_237.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_237.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_237.png
2021-09-07,10,2021-09-07_10,5,14.38355766149571,이상,24.38,Critical,183,218,KEMP_IMG_DATA_Error_218.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╟╔╚ª_KEMP_IMG_DATA_Error_218.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_218.png
2021-10-21,7,2021-10-21_7,5,13.031654551617509,이상,23.03,Critical,174,184,KEMP_IMG_DATA_Error_184.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_184.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_184.png
2021-09-08,10,2021-09-08_10,5,11.07787366546779,이상,21.08,Critical,157,167,KEMP_IMG_DATA_Error_167.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_167.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_167.png
2021-10-15,13,2021-10-15_13,5,10.830085672721022,이상,20.83,Critical,60,60,KEMP_IMG_DATA_Error_60.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_60.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_60.png
2021-10-14,13,2021-10-14_13,5,10.635746980192204,이상,20.64,Critical,51,51,KEMP_IMG_DATA_Error_51.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_51.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_51.png
2021-09-30,19,2021-09-30_19,5,10.534218926910627,이상,20.53,Critical,112,112,KEMP_IMG_DATA_Error_112.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_112.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_112.png
2021-09-08,22,2021-09-08_22,5,10.47964218842491,이상,20.48,Critical,51,51,KEMP_IMG_DATA_Error_51.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_51.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_51.png
2021-09-23,10,2021-09-23_10,5,10.359553655131576,이상,20.36,Critical,19,19,KEMP_IMG_DATA_Error_19.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_19.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_19.png
2021-10-15,12,2021-10-15_12,5,10.349150898666649,이상,20.35,Critical,24,24,KEMP_IMG_DATA_Error_24.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╡╡▒▌_KEMP_IMG_DATA_Error_24.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_24.png
2021-09-23,7,2021-09-23_7,5,10.169708094366245,이상,20.17,Critical,160,170,KEMP_IMG_DATA_Error_170.png,matched_to_extracted_image,║╥╖« └╠╣╠┴÷ ╕≡└╜/╜║┼⌐╖í─í_KEMP_IMG_DATA_Error_170.png,True,/mnt/data/lot_defect_images_clean/KEMP_IMG_DATA_Error_170.png
